id,date,state_name,state_code,commodity_group,sector,cpi,inflation_rate
155663,2020-01-01,Bihar,10,Sugar And Confectionery,Urban,115.1,5.4
157820,2020-02-01,Bihar,10,Sugar And Confectionery,Urban,114.5,5.53
160589,2020-08-01,Bihar,10,Sugar And Confectionery,Urban,116.5,4.02
162746,2020-09-01,Bihar,10,Sugar And Confectionery,Urban,116.2,2.38
164903,2020-10-01,Bihar,10,Sugar And Confectionery,Urban,116.4,1.48
167060,2020-11-01,Bihar,10,Sugar And Confectionery,Urban,116.4,1.31
169217,2020-12-01,Bihar,10,Sugar And Confectionery,Urban,115.6,-0.09
171374,2021-01-01,Bihar,10,Sugar And Confectionery,Urban,115.2,0.09
173531,2021-02-01,Bihar,10,Sugar And Confectionery,Urban,115.4,0.79
175688,2021-03-01,Bihar,10,Sugar And Confectionery,Urban,114.9,
177845,2021-04-01,Bihar,10,Sugar And Confectionery,Urban,114.9,
180002,2021-05-01,Bihar,10,Sugar And Confectionery,Urban,115.8,
182159,2021-06-01,Bihar,10,Sugar And Confectionery,Urban,116.4,0.61
184316,2021-07-01,Bihar,10,Sugar And Confectionery,Urban,116.4,0.26
186473,2021-08-01,Bihar,10,Sugar And Confectionery,Urban,117.1,0.52
188630,2021-09-01,Bihar,10,Sugar And Confectionery,Urban,121.9,4.91
190787,2021-10-01,Bihar,10,Sugar And Confectionery,Urban,125.3,7.65
192944,2021-11-01,Bihar,10,Sugar And Confectionery,Urban,127.0,9.11
195101,2021-12-01,Bihar,10,Sugar And Confectionery,Urban,126.1,9.08
197258,2022-01-01,Bihar,10,Sugar And Confectionery,Urban,123.4,7.12
199415,2022-02-01,Bihar,10,Sugar And Confectionery,Urban,122.4,6.07
201572,2022-03-01,Bihar,10,Sugar And Confectionery,Urban,121.4,5.66
203729,2022-04-01,Bihar,10,Sugar And Confectionery,Urban,121.8,6.01
205886,2022-05-01,Bihar,10,Sugar And Confectionery,Urban,122.6,5.87
208043,2022-06-01,Bihar,10,Sugar And Confectionery,Urban,122.7,5.41
210200,2022-07-01,Bihar,10,Sugar And Confectionery,Urban,122.2,4.98
212357,2022-08-01,Bihar,10,Sugar And Confectionery,Urban,122.9,4.95
214514,2022-09-01,Bihar,10,Sugar And Confectionery,Urban,123.3,1.15
216671,2022-10-01,Bihar,10,Sugar And Confectionery,Urban,124.0,-1.04
218849,2022-11-01,Bihar,10,Sugar And Confectionery,Urban,124.4,-2.05
221068,2022-12-01,Bihar,10,Sugar And Confectionery,Urban,124.0,-1.67
223225,2023-01-01,Bihar,10,Sugar And Confectionery,Urban,123.1,-0.24
225382,2023-02-01,Bihar,10,Sugar And Confectionery,Urban,121.7,-0.57
227539,2023-03-01,Bihar,10,Sugar And Confectionery,Urban,120.5,-0.74
229696,2023-04-01,Bihar,10,Sugar And Confectionery,Urban,122.8,0.82
231853,2023-05-01,Bihar,10,Sugar And Confectionery,Urban,123.7,0.9
234010,2023-06-01,Bihar,10,Sugar And Confectionery,Urban,124.3,1.3
236167,2023-07-01,Bihar,10,Sugar And Confectionery,Urban,124.3,1.72
238324,2023-08-01,Bihar,10,Sugar And Confectionery,Urban,125.4,2.03
240481,2023-09-01,Bihar,10,Sugar And Confectionery,Urban,127.8,3.65
242638,2023-10-01,Bihar,10,Sugar And Confectionery,Urban,129.4,4.35
244795,2023-11-01,Bihar,10,Sugar And Confectionery,Urban,130.2,4.66
246952,2023-12-01,Bihar,10,Sugar And Confectionery,Urban,130.2,5.0
249109,2024-01-01,Bihar,10,Sugar And Confectionery,Urban,130.8,6.26
251266,2024-02-01,Bihar,10,Sugar And Confectionery,Urban,130.6,7.31
253423,2024-03-01,Bihar,10,Sugar And Confectionery,Urban,130.6,8.38
255580,2024-04-01,Bihar,10,Sugar And Confectionery,Urban,129.3,5.29
257737,2024-05-01,Bihar,10,Sugar And Confectionery,Urban,130.0,5.09
259894,2024-06-01,Bihar,10,Sugar And Confectionery,Urban,130.5,4.99
262051,2024-07-01,Bihar,10,Sugar And Confectionery,Urban,130.4,4.91
264208,2024-08-01,Bihar,10,Sugar And Confectionery,Urban,131.0,4.47
266365,2024-09-01,Bihar,10,Sugar And Confectionery,Urban,131.4,2.82
268522,2024-10-01,Bihar,10,Sugar And Confectionery,Urban,132.2,2.16
270679,2024-11-01,Bihar,10,Sugar And Confectionery,Urban,131.9,1.31
272836,2024-12-01,Bihar,10,Sugar And Confectionery,Urban,131.4,0.92
274993,2025-01-01,Bihar,10,Sugar And Confectionery,Urban,131.3,0.38
277150,2025-02-01,Bihar,10,Sugar And Confectionery,Urban,132.3,1.3
279854,2025-03-01,Bihar,10,Sugar And Confectionery,Urban,134.5,2.99
282011,2025-04-01,Bihar,10,Sugar And Confectionery,Urban,135.2,4.56
284168,2025-05-01,Bihar,10,Sugar And Confectionery,Urban,135.9,4.54
286325,2025-06-01,Bihar,10,Sugar And Confectionery,Urban,135.5,3.83
288482,2025-07-01,Bihar,10,Sugar And Confectionery,Urban,136.1,4.37
290639,2025-08-01,Bihar,10,Sugar And Confectionery,Urban,137.1,4.66
360,2014-01-01,Bihar,10,Transport And Communication,Combined,116.9,12.84
2517,2014-02-01,Bihar,10,Transport And Communication,Combined,116.9,11.44
4674,2014-03-01,Bihar,10,Transport And Communication,Combined,117.7,10.1
6831,2014-04-01,Bihar,10,Transport And Communication,Combined,118.0,9.97
8988,2014-05-01,Bihar,10,Transport And Communication,Combined,118.0,8.86
11145,2014-06-01,Bihar,10,Transport And Communication,Combined,118.4,6.28
13302,2014-07-01,Bihar,10,Transport And Communication,Combined,119.1,5.59
15459,2014-08-01,Bihar,10,Transport And Communication,Combined,119.5,5.47
17616,2014-09-01,Bihar,10,Transport And Communication,Combined,119.6,3.46
19773,2014-10-01,Bihar,10,Transport And Communication,Combined,119.4,3.83
21930,2014-11-01,Bihar,10,Transport And Communication,Combined,119.7,3.64
24087,2014-12-01,Bihar,10,Transport And Communication,Combined,120.0,3.36
26244,2015-01-01,Bihar,10,Transport And Communication,Combined,119.8,2.48
28401,2015-02-01,Bihar,10,Transport And Communication,Combined,119.0,1.8
30558,2015-03-01,Bihar,10,Transport And Communication,Combined,119.3,1.36
32715,2015-04-01,Bihar,10,Transport And Communication,Combined,119.3,1.1
34872,2015-05-01,Bihar,10,Transport And Communication,Combined,120.4,2.03
37029,2015-06-01,Bihar,10,Transport And Communication,Combined,121.3,2.45
39186,2015-07-01,Bihar,10,Transport And Communication,Combined,120.2,0.92
41343,2015-08-01,Bihar,10,Transport And Communication,Combined,119.9,0.33
43500,2015-09-01,Bihar,10,Transport And Communication,Combined,120.2,0.5
45657,2015-10-01,Bihar,10,Transport And Communication,Combined,120.2,0.67
47814,2015-11-01,Bihar,10,Transport And Communication,Combined,120.2,0.42
49971,2015-12-01,Bihar,10,Transport And Communication,Combined,120.5,0.42
52128,2016-01-01,Bihar,10,Transport And Communication,Combined,120.2,0.33
54285,2016-02-01,Bihar,10,Transport And Communication,Combined,121.1,1.76
56442,2016-03-01,Bihar,10,Transport And Communication,Combined,120.9,1.34
58599,2016-04-01,Bihar,10,Transport And Communication,Combined,121.6,1.93
60756,2016-05-01,Bihar,10,Transport And Communication,Combined,122.4,1.66
62913,2016-06-01,Bihar,10,Transport And Communication,Combined,123.1,1.48
65070,2016-07-01,Bihar,10,Transport And Communication,Combined,123.0,2.33
67227,2016-08-01,Bihar,10,Transport And Communication,Combined,122.3,2.0
69384,2016-09-01,Bihar,10,Transport And Communication,Combined,123.1,2.41
71541,2016-10-01,Bihar,10,Transport And Communication,Combined,123.7,2.91
73698,2016-11-01,Bihar,10,Transport And Communication,Combined,123.7,2.91
75855,2016-12-01,Bihar,10,Transport And Communication,Combined,124.6,3.4
78012,2017-01-01,Bihar,10,Transport And Communication,Combined,125.5,4.41
80169,2017-02-01,Bihar,10,Transport And Communication,Combined,125.4,3.55
82326,2017-03-01,Bihar,10,Transport And Communication,Combined,125.8,4.05
84483,2017-04-01,Bihar,10,Transport And Communication,Combined,126.0,3.62
86640,2017-05-01,Bihar,10,Transport And Communication,Combined,125.3,2.37
88797,2017-06-01,Bihar,10,Transport And Communication,Combined,125.9,2.27
90954,2017-07-01,Bihar,10,Transport And Communication,Combined,126.6,2.93
93111,2017-08-01,Bihar,10,Transport And Communication,Combined,127.3,4.09
95268,2017-09-01,Bihar,10,Transport And Communication,Combined,127.6,3.66
97425,2017-10-01,Bihar,10,Transport And Communication,Combined,127.2,2.83
99582,2017-11-01,Bihar,10,Transport And Communication,Combined,127.5,3.07
101739,2017-12-01,Bihar,10,Transport And Communication,Combined,128.8,3.37
103896,2018-01-01,Bihar,10,Transport And Communication,Combined,129.0,2.79
106053,2018-02-01,Bihar,10,Transport And Communication,Combined,129.1,2.95
108210,2018-03-01,Bihar,10,Transport And Communication,Combined,130.3,3.58
110367,2018-04-01,Bihar,10,Transport And Communication,Combined,131.3,4.21
112524,2018-05-01,Bihar,10,Transport And Communication,Combined,132.2,5.51
114681,2018-06-01,Bihar,10,Transport And Communication,Combined,132.1,4.92
116838,2018-07-01,Bihar,10,Transport And Communication,Combined,132.0,4.27
118995,2018-08-01,Bihar,10,Transport And Communication,Combined,132.9,4.4
121152,2018-09-01,Bihar,10,Transport And Communication,Combined,133.6,4.7
123309,2018-10-01,Bihar,10,Transport And Communication,Combined,135.5,6.53
125466,2018-11-01,Bihar,10,Transport And Communication,Combined,134.5,5.49
127623,2018-12-01,Bihar,10,Transport And Communication,Combined,132.6,2.95
129780,2019-01-01,Bihar,10,Transport And Communication,Combined,131.0,1.55
131937,2019-02-01,Bihar,10,Transport And Communication,Combined,132.1,2.32
134094,2019-03-01,Bihar,10,Transport And Communication,Combined,133.4,2.38
136251,2019-04-01,Bihar,10,Transport And Communication,Combined,133.7,1.83
138408,2019-05-01,Bihar,10,Transport And Communication,Combined,132.2,0.0
140565,2019-06-01,Bihar,10,Transport And Communication,Combined,133.6,1.14
142722,2019-07-01,Bihar,10,Transport And Communication,Combined,135.5,2.65
144879,2019-08-01,Bihar,10,Transport And Communication,Combined,134.1,0.9
147036,2019-09-01,Bihar,10,Transport And Communication,Combined,134.8,0.9
149193,2019-10-01,Bihar,10,Transport And Communication,Combined,133.2,-1.7
151350,2019-11-01,Bihar,10,Transport And Communication,Combined,134.1,-0.3
153507,2019-12-01,Bihar,10,Transport And Communication,Combined,138.9,4.75
155664,2020-01-01,Bihar,10,Transport And Communication,Combined,139.4,6.41
157821,2020-02-01,Bihar,10,Transport And Communication,Combined,139.1,5.3
160590,2020-08-01,Bihar,10,Transport And Communication,Combined,144.8,7.98
162747,2020-09-01,Bihar,10,Transport And Communication,Combined,147.4,9.35
164904,2020-10-01,Bihar,10,Transport And Communication,Combined,147.4,10.66
167061,2020-11-01,Bihar,10,Transport And Communication,Combined,148.7,10.89
169218,2020-12-01,Bihar,10,Transport And Communication,Combined,148.6,6.98
171375,2021-01-01,Bihar,10,Transport And Communication,Combined,150.5,7.96
173532,2021-02-01,Bihar,10,Transport And Communication,Combined,150.0,7.84
175689,2021-03-01,Bihar,10,Transport And Communication,Combined,150.7,
177846,2021-04-01,Bihar,10,Transport And Communication,Combined,152.4,
180003,2021-05-01,Bihar,10,Transport And Communication,Combined,156.8,
182160,2021-06-01,Bihar,10,Transport And Communication,Combined,156.3,9.61
184317,2021-07-01,Bihar,10,Transport And Communication,Combined,157.2,7.75
186474,2021-08-01,Bihar,10,Transport And Communication,Combined,157.7,8.91
188631,2021-09-01,Bihar,10,Transport And Communication,Combined,157.7,6.99
190788,2021-10-01,Bihar,10,Transport And Communication,Combined,158.9,7.8
192945,2021-11-01,Bihar,10,Transport And Communication,Combined,158.8,6.79
195102,2021-12-01,Bihar,10,Transport And Communication,Combined,159.7,7.47
197259,2022-01-01,Bihar,10,Transport And Communication,Combined,160.1,6.38
199416,2022-02-01,Bihar,10,Transport And Communication,Combined,161.3,7.53
201573,2022-03-01,Bihar,10,Transport And Communication,Combined,162.8,8.03
203730,2022-04-01,Bihar,10,Transport And Communication,Combined,166.2,9.06
205887,2022-05-01,Bihar,10,Transport And Communication,Combined,166.1,5.93
208044,2022-06-01,Bihar,10,Transport And Communication,Combined,164.9,5.5
210201,2022-07-01,Bihar,10,Transport And Communication,Combined,164.8,4.83
212358,2022-08-01,Bihar,10,Transport And Communication,Combined,165.2,4.76
214515,2022-09-01,Bihar,10,Transport And Communication,Combined,165.5,4.95
216672,2022-10-01,Bihar,10,Transport And Communication,Combined,165.8,4.34
218850,2022-11-01,Bihar,10,Transport And Communication,Combined,166.2,4.66
221069,2022-12-01,Bihar,10,Transport And Communication,Combined,166.2,4.07
223226,2023-01-01,Bihar,10,Transport And Communication,Combined,166.1,3.75
225383,2023-02-01,Bihar,10,Transport And Communication,Combined,166.4,3.16
227540,2023-03-01,Bihar,10,Transport And Communication,Combined,166.5,2.27
229697,2023-04-01,Bihar,10,Transport And Communication,Combined,167.0,0.48
231854,2023-05-01,Bihar,10,Transport And Communication,Combined,167.6,0.9
234011,2023-06-01,Bihar,10,Transport And Communication,Combined,167.9,1.82
236168,2023-07-01,Bihar,10,Transport And Communication,Combined,168.0,1.94
238325,2023-08-01,Bihar,10,Transport And Communication,Combined,168.1,1.76
240482,2023-09-01,Bihar,10,Transport And Communication,Combined,168.5,1.81
242639,2023-10-01,Bihar,10,Transport And Communication,Combined,168.9,1.87
244796,2023-11-01,Bihar,10,Transport And Communication,Combined,168.9,1.62
246953,2023-12-01,Bihar,10,Transport And Communication,Combined,169.2,1.81
249110,2024-01-01,Bihar,10,Transport And Communication,Combined,169.5,2.05
251267,2024-02-01,Bihar,10,Transport And Communication,Combined,169.8,2.04
253424,2024-03-01,Bihar,10,Transport And Communication,Combined,169.6,1.86
255581,2024-04-01,Bihar,10,Transport And Communication,Combined,169.0,1.2
257738,2024-05-01,Bihar,10,Transport And Communication,Combined,168.7,0.66
259895,2024-06-01,Bihar,10,Transport And Communication,Combined,168.8,0.54
262052,2024-07-01,Bihar,10,Transport And Communication,Combined,173.5,3.27
264209,2024-08-01,Bihar,10,Transport And Communication,Combined,174.4,3.75
266366,2024-09-01,Bihar,10,Transport And Communication,Combined,174.6,3.62
268523,2024-10-01,Bihar,10,Transport And Communication,Combined,174.7,3.43
270680,2024-11-01,Bihar,10,Transport And Communication,Combined,175.0,3.61
272837,2024-12-01,Bihar,10,Transport And Communication,Combined,175.0,3.43
274994,2025-01-01,Bihar,10,Transport And Communication,Combined,175.4,3.48
277151,2025-02-01,Bihar,10,Transport And Communication,Combined,175.9,3.59
280941,2025-03-01,Bihar,10,Transport And Communication,Combined,176.2,3.89
283098,2025-04-01,Bihar,10,Transport And Communication,Combined,176.3,4.32
285255,2025-05-01,Bihar,10,Transport And Communication,Combined,176.7,4.74
287412,2025-06-01,Bihar,10,Transport And Communication,Combined,176.6,4.62
289569,2025-07-01,Bihar,10,Transport And Communication,Combined,177.9,2.54
291726,2025-08-01,Bihar,10,Transport And Communication,Combined,179.1,2.69
361,2014-01-01,Bihar,10,Transport And Communication,Rural,116.5,12.67
2518,2014-02-01,Bihar,10,Transport And Communication,Rural,116.4,11.07
4675,2014-03-01,Bihar,10,Transport And Communication,Rural,117.2,9.53
6832,2014-04-01,Bihar,10,Transport And Communication,Rural,117.5,9.81
8989,2014-05-01,Bihar,10,Transport And Communication,Rural,117.6,9.09
11146,2014-06-01,Bihar,10,Transport And Communication,Rural,118.0,6.02
13303,2014-07-01,Bihar,10,Transport And Communication,Rural,118.5,5.05
15460,2014-08-01,Bihar,10,Transport And Communication,Rural,119.3,5.48
17617,2014-09-01,Bihar,10,Transport And Communication,Rural,119.9,3.9
19774,2014-10-01,Bihar,10,Transport And Communication,Rural,119.8,4.63
21931,2014-11-01,Bihar,10,Transport And Communication,Rural,120.2,4.34
24088,2014-12-01,Bihar,10,Transport And Communication,Rural,120.8,4.23
26245,2015-01-01,Bihar,10,Transport And Communication,Rural,120.8,3.69
28402,2015-02-01,Bihar,10,Transport And Communication,Rural,119.6,2.75
30559,2015-03-01,Bihar,10,Transport And Communication,Rural,119.7,2.13
32716,2015-04-01,Bihar,10,Transport And Communication,Rural,119.5,1.7
34873,2015-05-01,Bihar,10,Transport And Communication,Rural,120.6,2.55
37030,2015-06-01,Bihar,10,Transport And Communication,Rural,121.7,3.14
39187,2015-07-01,Bihar,10,Transport And Communication,Rural,120.7,1.86
41344,2015-08-01,Bihar,10,Transport And Communication,Rural,120.7,1.17
43501,2015-09-01,Bihar,10,Transport And Communication,Rural,121.3,1.17
45658,2015-10-01,Bihar,10,Transport And Communication,Rural,120.8,0.83
47815,2015-11-01,Bihar,10,Transport And Communication,Rural,120.8,0.5
49972,2015-12-01,Bihar,10,Transport And Communication,Rural,121.1,0.25
52129,2016-01-01,Bihar,10,Transport And Communication,Rural,120.9,0.08
54286,2016-02-01,Bihar,10,Transport And Communication,Rural,122.0,2.01
56443,2016-03-01,Bihar,10,Transport And Communication,Rural,122.0,1.92
58600,2016-04-01,Bihar,10,Transport And Communication,Rural,122.7,2.68
60757,2016-05-01,Bihar,10,Transport And Communication,Rural,123.3,2.24
62914,2016-06-01,Bihar,10,Transport And Communication,Rural,124.0,1.89
65071,2016-07-01,Bihar,10,Transport And Communication,Rural,124.1,2.82
67228,2016-08-01,Bihar,10,Transport And Communication,Rural,123.4,2.24
69385,2016-09-01,Bihar,10,Transport And Communication,Rural,124.3,2.47
71542,2016-10-01,Bihar,10,Transport And Communication,Rural,124.9,3.39
73699,2016-11-01,Bihar,10,Transport And Communication,Rural,125.1,3.56
75856,2016-12-01,Bihar,10,Transport And Communication,Rural,125.8,3.88
78013,2017-01-01,Bihar,10,Transport And Communication,Rural,126.5,4.63
80170,2017-02-01,Bihar,10,Transport And Communication,Rural,126.2,3.44
82327,2017-03-01,Bihar,10,Transport And Communication,Rural,126.7,3.85
84484,2017-04-01,Bihar,10,Transport And Communication,Rural,127.1,3.59
86641,2017-05-01,Bihar,10,Transport And Communication,Rural,127.3,3.24
88798,2017-06-01,Bihar,10,Transport And Communication,Rural,127.2,2.58
90955,2017-07-01,Bihar,10,Transport And Communication,Rural,128.0,3.14
93112,2017-08-01,Bihar,10,Transport And Communication,Rural,129.2,4.7
95269,2017-09-01,Bihar,10,Transport And Communication,Rural,129.2,3.94
97426,2017-10-01,Bihar,10,Transport And Communication,Rural,128.9,3.2
99583,2017-11-01,Bihar,10,Transport And Communication,Rural,129.4,3.44
101740,2017-12-01,Bihar,10,Transport And Communication,Rural,131.0,4.13
103897,2018-01-01,Bihar,10,Transport And Communication,Rural,131.1,3.64
106054,2018-02-01,Bihar,10,Transport And Communication,Rural,131.0,3.8
108211,2018-03-01,Bihar,10,Transport And Communication,Rural,132.3,4.42
110368,2018-04-01,Bihar,10,Transport And Communication,Rural,133.5,5.04
112525,2018-05-01,Bihar,10,Transport And Communication,Rural,134.0,5.26
114682,2018-06-01,Bihar,10,Transport And Communication,Rural,133.5,4.95
116839,2018-07-01,Bihar,10,Transport And Communication,Rural,133.9,4.61
118996,2018-08-01,Bihar,10,Transport And Communication,Rural,134.6,4.18
121153,2018-09-01,Bihar,10,Transport And Communication,Rural,135.3,4.72
123310,2018-10-01,Bihar,10,Transport And Communication,Rural,137.6,6.75
125467,2018-11-01,Bihar,10,Transport And Communication,Rural,136.8,5.72
127624,2018-12-01,Bihar,10,Transport And Communication,Rural,134.9,2.98
129781,2019-01-01,Bihar,10,Transport And Communication,Rural,132.9,1.37
131938,2019-02-01,Bihar,10,Transport And Communication,Rural,134.2,2.44
134095,2019-03-01,Bihar,10,Transport And Communication,Rural,135.6,2.49
136252,2019-04-01,Bihar,10,Transport And Communication,Rural,135.9,1.8
138409,2019-05-01,Bihar,10,Transport And Communication,Rural,133.9,-0.07
140566,2019-06-01,Bihar,10,Transport And Communication,Rural,135.5,1.5
142723,2019-07-01,Bihar,10,Transport And Communication,Rural,137.4,2.61
144880,2019-08-01,Bihar,10,Transport And Communication,Rural,135.5,0.67
147037,2019-09-01,Bihar,10,Transport And Communication,Rural,136.1,0.59
149194,2019-10-01,Bihar,10,Transport And Communication,Rural,134.3,-2.4
151351,2019-11-01,Bihar,10,Transport And Communication,Rural,135.6,-0.88
153508,2019-12-01,Bihar,10,Transport And Communication,Rural,141.0,4.52
155665,2020-01-01,Bihar,10,Transport And Communication,Rural,141.5,6.47
157822,2020-02-01,Bihar,10,Transport And Communication,Rural,141.1,5.14
160591,2020-08-01,Bihar,10,Transport And Communication,Rural,148.6,9.67
162748,2020-09-01,Bihar,10,Transport And Communication,Rural,151.0,10.95
164905,2020-10-01,Bihar,10,Transport And Communication,Rural,151.1,12.51
167062,2020-11-01,Bihar,10,Transport And Communication,Rural,152.5,12.46
169219,2020-12-01,Bihar,10,Transport And Communication,Rural,152.0,7.8
171376,2021-01-01,Bihar,10,Transport And Communication,Rural,154.1,8.9
173533,2021-02-01,Bihar,10,Transport And Communication,Rural,152.9,8.36
175690,2021-03-01,Bihar,10,Transport And Communication,Rural,153.2,
177847,2021-04-01,Bihar,10,Transport And Communication,Rural,155.2,
180004,2021-05-01,Bihar,10,Transport And Communication,Rural,158.9,
182161,2021-06-01,Bihar,10,Transport And Communication,Rural,159.2,9.19
184318,2021-07-01,Bihar,10,Transport And Communication,Rural,159.6,6.9
186475,2021-08-01,Bihar,10,Transport And Communication,Rural,160.1,7.74
188632,2021-09-01,Bihar,10,Transport And Communication,Rural,160.0,5.96
190789,2021-10-01,Bihar,10,Transport And Communication,Rural,160.9,6.49
192946,2021-11-01,Bihar,10,Transport And Communication,Rural,160.9,5.51
195103,2021-12-01,Bihar,10,Transport And Communication,Rural,162.0,6.58
197260,2022-01-01,Bihar,10,Transport And Communication,Rural,161.9,5.06
199417,2022-02-01,Bihar,10,Transport And Communication,Rural,163.3,6.8
201574,2022-03-01,Bihar,10,Transport And Communication,Rural,164.8,7.57
203731,2022-04-01,Bihar,10,Transport And Communication,Rural,167.9,8.18
205888,2022-05-01,Bihar,10,Transport And Communication,Rural,167.9,5.66
208045,2022-06-01,Bihar,10,Transport And Communication,Rural,166.7,4.71
210202,2022-07-01,Bihar,10,Transport And Communication,Rural,166.6,4.39
212359,2022-08-01,Bihar,10,Transport And Communication,Rural,166.9,4.25
214516,2022-09-01,Bihar,10,Transport And Communication,Rural,167.4,4.63
216673,2022-10-01,Bihar,10,Transport And Communication,Rural,167.7,4.23
218851,2022-11-01,Bihar,10,Transport And Communication,Rural,168.1,4.47
221070,2022-12-01,Bihar,10,Transport And Communication,Rural,168.2,3.83
223227,2023-01-01,Bihar,10,Transport And Communication,Rural,168.1,3.83
225384,2023-02-01,Bihar,10,Transport And Communication,Rural,168.3,3.06
227541,2023-03-01,Bihar,10,Transport And Communication,Rural,168.4,2.18
229698,2023-04-01,Bihar,10,Transport And Communication,Rural,169.0,0.66
231855,2023-05-01,Bihar,10,Transport And Communication,Rural,169.6,1.01
234012,2023-06-01,Bihar,10,Transport And Communication,Rural,169.9,1.92
236169,2023-07-01,Bihar,10,Transport And Communication,Rural,170.0,2.04
238326,2023-08-01,Bihar,10,Transport And Communication,Rural,170.1,1.92
240483,2023-09-01,Bihar,10,Transport And Communication,Rural,170.2,1.67
242640,2023-10-01,Bihar,10,Transport And Communication,Rural,170.5,1.67
244797,2023-11-01,Bihar,10,Transport And Communication,Rural,170.5,1.43
246954,2023-12-01,Bihar,10,Transport And Communication,Rural,170.8,1.55
249111,2024-01-01,Bihar,10,Transport And Communication,Rural,171.0,1.73
251268,2024-02-01,Bihar,10,Transport And Communication,Rural,171.3,1.78
253425,2024-03-01,Bihar,10,Transport And Communication,Rural,171.1,1.6
255582,2024-04-01,Bihar,10,Transport And Communication,Rural,170.4,0.83
257739,2024-05-01,Bihar,10,Transport And Communication,Rural,170.0,0.24
259896,2024-06-01,Bihar,10,Transport And Communication,Rural,169.9,0.0
262053,2024-07-01,Bihar,10,Transport And Communication,Rural,174.9,2.88
264210,2024-08-01,Bihar,10,Transport And Communication,Rural,176.0,3.47
266367,2024-09-01,Bihar,10,Transport And Communication,Rural,176.1,3.47
268524,2024-10-01,Bihar,10,Transport And Communication,Rural,176.1,3.28
270681,2024-11-01,Bihar,10,Transport And Communication,Rural,176.3,3.4
272838,2024-12-01,Bihar,10,Transport And Communication,Rural,176.4,3.28
274995,2025-01-01,Bihar,10,Transport And Communication,Rural,176.8,3.39
277152,2025-02-01,Bihar,10,Transport And Communication,Rural,177.2,3.44
279503,2025-03-01,Bihar,10,Transport And Communication,Rural,177.4,3.68
281660,2025-04-01,Bihar,10,Transport And Communication,Rural,177.5,4.17
283817,2025-05-01,Bihar,10,Transport And Communication,Rural,177.9,4.65
285974,2025-06-01,Bihar,10,Transport And Communication,Rural,177.9,4.71
288131,2025-07-01,Bihar,10,Transport And Communication,Rural,179.2,2.46
290288,2025-08-01,Bihar,10,Transport And Communication,Rural,180.4,2.5
362,2014-01-01,Bihar,10,Transport And Communication,Urban,118.8,14.01
2519,2014-02-01,Bihar,10,Transport And Communication,Urban,119.2,13.42
4676,2014-03-01,Bihar,10,Transport And Communication,Urban,120.0,12.68
6833,2014-04-01,Bihar,10,Transport And Communication,Urban,119.9,10.51
8990,2014-05-01,Bihar,10,Transport And Communication,Urban,119.9,8.12
11147,2014-06-01,Bihar,10,Transport And Communication,Urban,120.0,7.53
13304,2014-07-01,Bihar,10,Transport And Communication,Urban,121.7,7.79
15461,2014-08-01,Bihar,10,Transport And Communication,Urban,120.2,5.35
17618,2014-09-01,Bihar,10,Transport And Communication,Urban,118.4,1.46
19775,2014-10-01,Bihar,10,Transport And Communication,Urban,117.9,0.6
21932,2014-11-01,Bihar,10,Transport And Communication,Urban,117.7,0.86
24089,2014-12-01,Bihar,10,Transport And Communication,Urban,116.4,-0.68
26246,2015-01-01,Bihar,10,Transport And Communication,Urban,115.6,-2.69
28403,2015-02-01,Bihar,10,Transport And Communication,Urban,116.2,-2.52
30560,2015-03-01,Bihar,10,Transport And Communication,Urban,117.7,-1.92
32717,2015-04-01,Bihar,10,Transport And Communication,Urban,118.2,-1.42
34874,2015-05-01,Bihar,10,Transport And Communication,Urban,119.6,-0.25
37031,2015-06-01,Bihar,10,Transport And Communication,Urban,119.8,-0.17
39188,2015-07-01,Bihar,10,Transport And Communication,Urban,118.1,-2.96
41345,2015-08-01,Bihar,10,Transport And Communication,Urban,116.3,-3.24
43502,2015-09-01,Bihar,10,Transport And Communication,Urban,115.3,-2.62
45659,2015-10-01,Bihar,10,Transport And Communication,Urban,117.8,-0.08
47816,2015-11-01,Bihar,10,Transport And Communication,Urban,117.8,0.08
49973,2015-12-01,Bihar,10,Transport And Communication,Urban,117.7,1.12
52130,2016-01-01,Bihar,10,Transport And Communication,Urban,117.3,1.47
54287,2016-02-01,Bihar,10,Transport And Communication,Urban,117.1,0.77
56444,2016-03-01,Bihar,10,Transport And Communication,Urban,116.3,-1.19
58601,2016-04-01,Bihar,10,Transport And Communication,Urban,117.1,-0.93
60758,2016-05-01,Bihar,10,Transport And Communication,Urban,118.3,-1.09
62915,2016-06-01,Bihar,10,Transport And Communication,Urban,119.0,-0.67
65072,2016-07-01,Bihar,10,Transport And Communication,Urban,118.2,0.08
67229,2016-08-01,Bihar,10,Transport And Communication,Urban,117.3,0.86
69386,2016-09-01,Bihar,10,Transport And Communication,Urban,118.0,2.34
71543,2016-10-01,Bihar,10,Transport And Communication,Urban,118.5,0.59
73700,2016-11-01,Bihar,10,Transport And Communication,Urban,117.9,0.08
75857,2016-12-01,Bihar,10,Transport And Communication,Urban,119.2,1.27
78014,2017-01-01,Bihar,10,Transport And Communication,Urban,121.4,3.5
80171,2017-02-01,Bihar,10,Transport And Communication,Urban,121.8,4.01
82328,2017-03-01,Bihar,10,Transport And Communication,Urban,121.9,4.82
